HUGE UNDERWEAR TRY ON HAUL | COMFY & CUTE AF UNDERWEAR & LOUNGEWEAR | LOUNGE UNDERWEAR HAUL,https://www.youtube.com/watch?v=gBEswf_5S6A,5.6K,"Published on Aug 31, 2018",14:35
"JUICY GIRL CHAT 👀🍆👩‍❤️‍💋‍👩🤷🏼‍♀️ HOW MUCH I MAKE, BREAK UPS, NEW RELATIONSHIPS, PIERCINGS",https://www.youtube.com/watch?v=zzzmOBYNBGA,11K,"Published on Aug 27, 2018",23:13
"BACK ON TRACK VLOG + Q&A - Fit on Holiday, My Diet, Alcohol + Fitness, Getting Into Fitness",https://www.youtube.com/watch?v=NrZiBXwsNNM,4.5K,"Published on Aug 22, 2018",18:59
"WHAT WENT DOWN: GALS TAKE IBIZA 2018 | feat. Nikki Blackketter, Steph Elswood and THE LEESHMUK",https://www.youtube.com/watch?v=_nSL62LpMh4,4.8K,"Published on Aug 20, 2018",25:05
"LONDON VLOG + LIFE UPDATE: Exercise, Meetings, Getting Sick",https://www.youtube.com/watch?v=EsyYyb8jix4,4.1K,"Published on Aug 13, 2018",13:40
TRYING ISAWITFIRST: SHOPPING HAUL | SUMMER OUTFITS | AD,https://www.youtube.com/watch?v=5Wze_2cC7YQ,6K,"Published on Aug 8, 2018",16:45
WEEKLONG BOAT PARTY?! | SAILWEEK CROATIA,https://www.youtube.com/watch?v=3QzuPBAW4bA,3.4K,"Published on Aug 6, 2018",18:04
"FRANCE W MY FAMILY: Food, Exercise & Seeing France",https://www.youtube.com/watch?v=dP4oo1Yb-gQ,3.9K,"Published on Jul 30, 2018",16:01
SUMMER HOLIDAY PACKING | OUTFITS + BIKINIS,https://www.youtube.com/watch?v=Vyl_7CUmUys,3.3K,"Published on Jul 25, 2018",16:50
"WHAT'S IN MY GYM BAG? Skincare, Shoes, Equipment",https://www.youtube.com/watch?v=OSBkU0gV164,4.7K,"Published on Jul 23, 2018",13:26
THE HARDEST LEG WORKOUT YOU WILL EVER DO,https://www.youtube.com/watch?v=hJHY9AxEEVY,7.3K,"Published on Jul 18, 2018",17:11
"VLOG: VEGAN PHILLY CHEESESTEAK, HOSPITAL FUN + GENERAL GOOD TYMS",https://www.youtube.com/watch?v=tcL-n36ch-I,3.7K,"Published on Jul 16, 2018",12:54
HOW TO GET BIKINI READY IN A WEEK | HOLIDAY COUNTDOWN,https://www.youtube.com/watch?v=tFp659RQq4g,5.4K,"Published on Jul 13, 2018",17:29
ELECTRIC SHOCK MAKE UP CHALLENGE feat. Natacha Oceane,https://www.youtube.com/watch?v=hpP-SFZHbcg,2.1K,"Published on Jul 11, 2018",13:38
HOW MANY CALORIES CAN WE EAT IN ITALY: Living It Up in Venice,https://www.youtube.com/watch?v=BbWHSG0JqIo,4.3K,"Published on Jul 9, 2018",17:50
VENICE GIRLS TRIP VLOG (wild),https://www.youtube.com/watch?v=Cu2o1i6lPpQ,4.1K,"Published on Jul 6, 2018",13:51
"HUGE SUMMER OUTFITS TRY ON HAUL | TopShop, Urban Outfitters, Brandy Melville | Summer Outfits Ideas",https://www.youtube.com/watch?v=50sMHpEk5b8,4.7K,"Published on Jul 4, 2018",18:47
"LONDON VLOG: Going Out, Cutting My Hair Off, A Restock, Working Out",https://www.youtube.com/watch?v=QGP556ODH8g,5.9K,"Published on Jul 2, 2018",18:30
"NEW APARTMENT VLOG: Life Update, Grocery Haul & Family Time",https://www.youtube.com/watch?v=5aOXa6JdoYY,11K,"Published on Jun 25, 2018",15:07
I MOVED OUT! LEAVING UNI?! MOVING VLOG: UNI TO APARTMENT,https://www.youtube.com/watch?v=ty58ZXgDJIg,7.9K,"Published on Jun 22, 2018",14:07
HUGE VEGAN SHOE TRY ON HAUL | KOI FOOTWEAR | AD,https://www.youtube.com/watch?v=S9W3al5rd9o,2.9K,"Published on Jun 20, 2018",11:46
"TIME MANAGEMENT TIPS FOR UNI & SCHOOL | Essays, Social Life, Gym, Going Out",https://www.youtube.com/watch?v=Q49TZuGq_q8,4.6K,"Published on Jun 18, 2018",14:02
BEYONCÉ + JAY Z OTR II WITH PRETTYLITTLETHING | Vlog + Unboxing,https://www.youtube.com/watch?v=cFAP84yUU08,3.2K,"Published on Jun 15, 2018",16:07
WHAT I EAT WHEN BLOATED | UNI FULL DAY OF EATING FOR FAT LOSS,https://www.youtube.com/watch?v=AmNVIgidIg8,8.7K,"Published on Jun 13, 2018",18:57
HOW I’M LOSING WEIGHT + TONING UP | GET SHREDDY UPDATE,https://www.youtube.com/watch?v=y232Y8vIhrM,12K,"Published on Jun 11, 2018",18:59
"heartbreak + girly chats: shaving, one night stands, love island & being ghosted",https://www.youtube.com/watch?v=MpzUfNR5I-U,19K,"Published on Jun 8, 2018",22:58
"GOING TO UNI: Friends, Alcohol, Freshers Week | MY TOP TIPS & Q&A | AD",https://www.youtube.com/watch?v=rQ2UHRGZPLE,5.7K,"Published on Jun 6, 2018",16:36
FESTIVAL + GIRLS NIGHT VLOG: Someone STOLE MY PONYTAIL WTF | MIGHTY HOOPLA,https://www.youtube.com/watch?v=pzxkBulwV58,4.7K,"Published on Jun 4, 2018",12:57
"TESTING INSTAGRAM ACTIVEWEAR: WORTH THE HYPE? | Saski, DoYouEven, Neu, Ptula etc",https://www.youtube.com/watch?v=zczNoV-COFs,12K,"Published on Jun 1, 2018",15:34
WHAT I EAT IN A DAY: OXFORD UNI VLOG | GSFS Ep.14 | AD,https://www.youtube.com/watch?v=H16VSz8prcM,5.2K,"Published on May 30, 2018",15:59
CUTE SUMMER SHIZ (new merch + restock!) | Get Shreddy For Summer Ep.13,https://www.youtube.com/watch?v=W7C0Ho_wPig,2.6K,"Published on May 28, 2018",15:03
"GET SHREDDY VLOG: Building a Booty, PR Unboxing + Uni | GSFS#12",https://www.youtube.com/watch?v=U8O2M7wOgPE,5.1K,"Published on May 25, 2018",15:11
LOUNGE UNDERWEAR TRY ON HAUL,https://www.youtube.com/watch?v=dmOewOXZcEQ,7K,"Published on May 23, 2018",12:23
UNI DAY IN THE LIFE | Upper Body + Abs Workout | What I Eat GSFS#11,https://www.youtube.com/watch?v=lPZvN7LVKyk,5.7K,"Published on May 21, 2018",13:45
HUGE SUMMER OUTFITS HAUL | PRETTYLITTLETHING | AD,https://www.youtube.com/watch?v=O7XIq-iHEUM,8.1K,"Published on May 18, 2018",12:46
£500 LULULEMON ACTIVEWEAR HAUL: WORTH THE MONEY?,https://www.youtube.com/watch?v=zdbqiziM-xU,8.6K,"Published on May 16, 2018",12:14
BODYPOWER 2018 VLOG | Get Shreddy For Summer Ep.10,https://www.youtube.com/watch?v=JbKSLfC6upA,3.9K,"Published on May 14, 2018",17:01
DAY IN THE LIFE @ OXFORD | High Protein Vegan | Booty Workout GSFS#9,https://www.youtube.com/watch?v=SUp0Qr9me1U,5.4K,"Published on May 11, 2018",16:38
"FAT LOSS UPDATE: Uni Vlog | Back, Shoulders & Abs Workout GSFS#8",https://www.youtube.com/watch?v=qHV2zMGMulY,4.8K,"Published on May 9, 2018",15:01
OXFORD UNI BALL: CHATTY GET READY WITH ME | BRONZE GLOWY LOOK,https://www.youtube.com/watch?v=JVnTtpyn6Y4,7.1K,"Published on May 7, 2018",15:19
"HOW TO GET TONED: Calories, Protein, Cardio, Alcohol & Gym Anxiety | Fitness Q&A GSFS#7",https://www.youtube.com/watch?v=3T1zB-isudM,6.2K,"Published on May 4, 2018",18:51
"UNI VLOG: Leaving Gymshark, Fat Burning Cardio, Band Restock + Going Out GSFS#6",https://www.youtube.com/watch?v=-Nxid0xwnu4,7.1K,"Published on May 2, 2018",18:21
"SPILLING THE TEA: Gossip Sites, Boob Jobs, Waxing. AWKWARD PERSONAL Q&A",https://www.youtube.com/watch?v=rjqlWSJBy6A,8K,"Published on Apr 30, 2018",23:04
STUDENT DAY IN LIFE | Leg Workout & Fat Loss Food GSFS#5,https://www.youtube.com/watch?v=bqFLCqeSU48,5.5K,"Published on Apr 27, 2018",13:55
BOYFRIEND BUYS MY OUTFITS | £400 WTF BABE | ASOS ORDER,https://www.youtube.com/watch?v=NPlfP1CtLzE,8.3K,"Published on Apr 25, 2018",16:25
WHAT I EAT FOR FAT LOSS AT UNI | Back & Shoulders Workout | Study Vlog GSFS#4,https://www.youtube.com/watch?v=7l0udVBtm3k,6.8K,"Published on Apr 23, 2018",12:38
BACK TO UNI VLOG | PrettyLittleThing Haul | GSFS#3,https://www.youtube.com/watch?v=WwrIrAjR-Ps,5K,"Published on Apr 20, 2018",17:35
HEALTHY DIET FRIDGE ESSENTIALS | GROCERY HAUL (Vegan/Plant Based) GSFS#2,https://www.youtube.com/watch?v=sZ5uv3i9XYQ,5.5K,"Published on Apr 19, 2018",15:49
GET SHREDDY FOR SUMMER | Lose Fat + Tone Up: New Series #1,https://www.youtube.com/watch?v=TvbxelWHj50,6.3K,"Published on Apr 15, 2018",11:12
THE BEST DAY OF MY LIFE,https://www.youtube.com/watch?v=mGVqBxEQJuQ,3.2K,"Published on Apr 13, 2018",9:32
I'M STARTING A CUT? Leg Workout & Meet Up Preparation | VLOG,https://www.youtube.com/watch?v=3feBcQkAdkk,3.4K,"Published on Apr 12, 2018",13:42
VEGAN COMFORT FOOD | With My Sister,https://www.youtube.com/watch?v=PV-4Z9SGsKs,2.8K,"Published on Apr 11, 2018",13:37
"MELBOURNE: Giveaway Competition, Shopping, Formula One & Food",https://www.youtube.com/watch?v=xWsWW61_mKk,2.4K,"Published on Apr 4, 2018",13:19
BYRON BAY VLOG,https://www.youtube.com/watch?v=27B53CRvHCM,2.5K,"Published on Apr 3, 2018",12:15
SURPRISING MY BOYFRIEND | HELICOPTER OVER GREAT BARRIER REEF,https://www.youtube.com/watch?v=0NaA2cEdnWo,3.1K,"Published on Apr 2, 2018",11:02
"QUICK, CHEAP & HEALTHY MEAL IDEAS | Vegan",https://www.youtube.com/watch?v=47aey6itmpI,3K,"Published on Mar 30, 2018",13:15
BIG NEWS!!!,https://www.youtube.com/watch?v=qfTJr3b-Jy4,3.1K,"Published on Mar 28, 2018",17:41
WHITEHAVEN BEACH VLOG: MOST BEAUTIFUL BEACH IN THE WORLD,https://www.youtube.com/watch?v=jOz5dKWcGKk,3.9K,"Published on Mar 26, 2018",13:35
HAMILTON ISLAND W/ MA BOYFRIEND,https://www.youtube.com/watch?v=ZgrIqX_t2Ck,3.9K,"Published on Mar 25, 2018",9:06
PHOTOSHOOT W/ GYMSHARK | Working Out & Eating in Melbourne (Vlog),https://www.youtube.com/watch?v=PDsJda5iqlw,2.7K,"Published on Mar 24, 2018",11:31
"MELBOURNE: Going Out Out, Gymshark, Beach, Food",https://www.youtube.com/watch?v=4XV2cl3WPik,4.8K,"Published on Mar 20, 2018",15:46
LONDON TO AUSTRALIA | GYMSHARK POP UP DAY 1,https://www.youtube.com/watch?v=cINiPliqy9w,4K,"Published on Mar 12, 2018",10:50
"DAY IN THE LIFE | Dates, Gym, Uni, Meetings",https://www.youtube.com/watch?v=TPlpJ37RKyk,4.8K,"Published on Mar 11, 2018",8:58
BOYFRIEND DOES MY BUTT WORKOUT | NEW MERCH,https://www.youtube.com/watch?v=DsXaDbUINJ8,8.8K,"Published on Mar 5, 2018",17:21
HUGE MISSGUIDED & ASOS TRY ON HAUL,https://www.youtube.com/watch?v=qMhsciD6LFM,6.7K,"Published on Feb 28, 2018",16:18
HOW TO LOSE WEIGHT: EASY TIPS & TRICKS,https://www.youtube.com/watch?v=Ud5S9PFN-TE,16K,"Published on Feb 26, 2018",15:29
ASOS 4505 ACTIVEWEAR REVIEW | TRY ON HAUL | NEW,https://www.youtube.com/watch?v=kkhVpXTr704,8.6K,"Published on Feb 23, 2018",14:51
NIGHT OUT PROOF MAKE UP | SWEATPROOF | KENDRICK LAMAR VLOG + GRWM,https://www.youtube.com/watch?v=AECoeIiCFQw,2.3K,"Published on Feb 19, 2018",16:01
"HOW WE MET, SOCIAL MEDIA, JEALOUSY | RELATIONSHIP Q&A",https://www.youtube.com/watch?v=ybz8SjwBVjA,9.3K,"Published on Feb 14, 2018",18:38
BEST CRUELTY FREE MAKE UP,https://www.youtube.com/watch?v=uwbd0-gaoY8,3K,"Published on Feb 12, 2018",19:44
WHAT I EAT IN A DAY FOR WEIGHT LOSS | VEGAN,https://www.youtube.com/watch?v=rU6MQzjzd7s,4.6K,"Published on Feb 9, 2018",10:38
BALANCING UNI & SOCIAL MEDIA | IT COSMETICS RETREAT VLOG,https://www.youtube.com/watch?v=SWFtnz2iEuU,2.7K,"Published on Feb 5, 2018",14:25
HOW TO EAT OUT AS A VEGAN | UK BASED,https://www.youtube.com/watch?v=lap3X93Va_I,3K,"Published on Feb 1, 2018",11:28
"A DAY @ OXFORD UNI: Workout, Lectures etc",https://www.youtube.com/watch?v=i2sOaCEbX2c,5.6K,"Published on Jan 29, 2018",13:14
"HUGE ONLINE SHOPPING HAUL: PLT, InTheStyle, Gymshark",https://www.youtube.com/watch?v=sqCjSaNTDQQ,4.4K,"Published on Jan 26, 2018",13:27
NIKKI B X GYMSHARK TRY ON HAUL: Everything You Need To Know,https://www.youtube.com/watch?v=zbU-Tx4fgTc,4.2K,"Published on Jan 24, 2018",16:35
"JANUARY FAVOURITES | A BIG APOLOGY/ANNOUNCEMENT | Beauty, Fashion, Fitness",https://www.youtube.com/watch?v=aUwcg_tWLyw,2.6K,"Published on Jan 22, 2018",24:56
UNI Q&A | WORTH THE $? HARD WORK? GAP YEARS? (Oxford University),https://www.youtube.com/watch?v=1trfgOfPElY,3.5K,"Published on Jan 19, 2018",18:53
"QUICK, CHEAP & HEALTHY DESSERT RECIPES | Vegan",https://www.youtube.com/watch?v=T2raSn2GhME,5.1K,"Published on Jan 17, 2018",10:50
A DAY IN THE LIFE @ UNIVERSITY | VLOG,https://www.youtube.com/watch?v=OsEven2FT-8,7.4K,"Published on Jan 15, 2018",13:28
LA GYMSHARK POP UP VLOG #2,https://www.youtube.com/watch?v=58Md32hNvfs,2.5K,"Published on Jan 11, 2018",5:42
LA GYMSHARK STORE | SELF CONFIDENCE CHATS,https://www.youtube.com/watch?v=IA_kknHRaMQ,3.8K,"Published on Jan 10, 2018",12:03
BOOTY WORKOUT @ ZOO | BRADLEY MARTYN’S PODCAST,https://www.youtube.com/watch?v=v-vgRBr6rSw,4.1K,"Published on Jan 7, 2018",14:34
TOP TIPS TO GO VEGAN | Veganuary,https://www.youtube.com/watch?v=v9kiTTX7MbU,2.4K,"Published on Jan 6, 2018",11:33
"Quick, Cheap & Healthy Breakfast Recipes | Vegan",https://www.youtube.com/watch?v=jnwsfaxvaMU,5.1K,"Published on Jan 4, 2018",12:05
NYE CHATTY GRWM | SWEAT PROOF CLUB MAKE UP,https://www.youtube.com/watch?v=okDvPzBwtxQ,3.3K,"Published on Jan 2, 2018",14:56
BEST GYM LEGGINGS | GYMSHARK TRY ON HAUL,https://www.youtube.com/watch?v=zLRJOH5XEeA,4K,"Published on Dec 31, 2017",13:09
GET READY WITH ME | CHRISTMAS CHATS,https://www.youtube.com/watch?v=NAmSxKCPZrQ,2.2K,"Published on Dec 24, 2017",12:35
PR UNBOXING | THIS WEEK IN MY PO BOX,https://www.youtube.com/watch?v=0471DWMAq5w,1.2K,"Published on Dec 23, 2017",13:10
BIG ANNOUNCEMENT | Rome Vlog | New Grace Fit Guide,https://www.youtube.com/watch?v=YNbxJCHDIQ8,1.1K,"Published on Dec 22, 2017",15:58
Gleam Christmas Party | Twitter Q&A,https://www.youtube.com/watch?v=z7bDV8L-ESI,2.2K,"Published on Dec 21, 2017",14:20
JAMAICA VLOG: Veganism Chats,https://www.youtube.com/watch?v=nZl-UwFQax8,2.2K,"Published on Dec 20, 2017",13:45
SEEING JAMAICA | VLOG,https://www.youtube.com/watch?v=e-js3V9bOi4,8.3K,"Published on Dec 19, 2017",13:12
BOYFRIEND DOES MY MAKEUP,https://www.youtube.com/watch?v=d0JygPIxgfc,6.2K,"Published on Dec 18, 2017",13:44
VERY HONEST REVIEW: 1ST YEAR AT OXFORD UNIVERSITY,https://www.youtube.com/watch?v=6apv4ectPms,8.1K,"Published on Dec 17, 2017",20:35
LA Life: Hanging w Nikki B & SoulCycle,https://www.youtube.com/watch?v=woaw8xuVuYg,2.3K,"Published on Dec 14, 2017",12:17
OUR FIRST TIMES ft. NIKKI BLACKKETTER,https://www.youtube.com/watch?v=mesBOuFPmQM,3.5K,"Published on Dec 12, 2017",8:29
EXPLORING LA w/ AARON | & INC.Redible Giveaway,https://www.youtube.com/watch?v=ZCK5tqSrxgY,2.8K,"Published on Dec 10, 2017",14:24
ULTIMATE GYMNASTICS FAIL | Feat. Olympian Nile Wilson,https://www.youtube.com/watch?v=2tMcenVVzGA,5.3K,"Published on Dec 7, 2017",15:49
HOW TO STAY HEALTHY ON HOLIDAY,https://www.youtube.com/watch?v=hJI_YSJD0Zg,1.9K,"Published on Nov 28, 2017",8:19
UNI DAY VLOG | MY GLASSES COLLECTION,https://www.youtube.com/watch?v=2NnftKydV6k,3.1K,"Published on Nov 22, 2017",11:49
"MY SKINCARE ROUTINE: CLEAN BEAUTY | PARABENS, SLS, MICRO-PLASTICS",https://www.youtube.com/watch?v=mjtCm9Zln_4,1.2K,"Published on Nov 20, 2017",15:21
ULTIMATE GUIDE TO GYMSHARK: BLACK FRIDAY incl. SQUAT TEST,https://www.youtube.com/watch?v=kik5zuCSNYI,2.5K,"Published on Nov 19, 2017",15:47
"3 QUICK, EASY & HEALTHY VEGAN MEALS UNDER £2 | 15 MINUTE RECIPES",https://www.youtube.com/watch?v=H9CTxWEoI6k,5K,"Published on Nov 14, 2017",12:26
DAY IN THE LIFE AT UNIVERSITY: VLOG,https://www.youtube.com/watch?v=yHG1I8R6YtM,8.7K,"Published on Nov 10, 2017",13:32
"BOYFRIENDS, GOSSIP SITES & INSECURITIES: PERSONAL Q&A",https://www.youtube.com/watch?v=ocUzRzMGau8,4.2K,"Published on Nov 8, 2017",21:40
"MASSIVE WINTER TRY ON HAUL: MISSGUIDED, ASOS, TOPSHOP, PUMA",https://www.youtube.com/watch?v=xC7rXfalJKw,3.2K,"Published on Nov 7, 2017",15:43
WHAT I EAT IN A DAY: VEGAN STUDENT EDITION,https://www.youtube.com/watch?v=3n2L6p0xRcQ,4.8K,"Published on Nov 5, 2017",11:25
BIG ANNOUNCEMENT: MY FREE BOOTY GUIDE & HOW TO GET IT,https://www.youtube.com/watch?v=0CGDZ9C3CcM,4.1K,"Published on Nov 1, 2017",13:35
MY BODY FAT PERCENTAGE: SPORTS SCIENCE AT UNIVERSITY?,https://www.youtube.com/watch?v=peiVkyP18xs,3K,"Published on Oct 31, 2017",14:13
VEGAN SUBSTITUTES: HONEST TASTE TEST REVIEW,https://www.youtube.com/watch?v=fnJC0vnlekc,3.9K,"Published on Oct 25, 2017",10:42
8 BEST DUMBBELL ARM EXERCISES: HOME OR GYM | TONING ARMS,https://www.youtube.com/watch?v=YKqyTgxzzqI,3.4K,"Published on Oct 23, 2017",7:22
HONEST (!) REVIEW OF GOING VEGAN FOR 2 MONTHS: PROS & CONS,https://www.youtube.com/watch?v=y1bBR190W6I,9.4K,"Published on Oct 18, 2017",17:20
GET ABS AT HOME: 8 BEST EXERCISES,https://www.youtube.com/watch?v=u1xNlLa23hg,12K,"Published on Oct 16, 2017",9:32
